run,seed,variable,lead_hours,wavenumber,power_ratio
multiscale,0,TP6h,24,11,0.2885506040929151
multiscale,0,TP6h,24,12,0.27938955858401343
multiscale,0,TP6h,24,13,0.2665485719896244
multiscale,0,TP6h,24,14,0.24072524919876373
multiscale,0,TP6h,24,15,0.22883025873776758
multiscale,0,TP6h,24,16,0.22643074645032998
multiscale,0,TP6h,24,17,0.21328823331263685
multiscale,0,TP6h,24,18,0.19422413860588023
multiscale,0,TP6h,24,19,0.18223365435095343
multiscale,0,TP6h,24,20,0.179322454018926
multiscale,0,TP6h,24,21,0.17477076847156567
multiscale,0,TP6h,24,22,0.16287498771736883
multiscale,0,TP6h,24,23,0.15995059719434762
multiscale,0,TP6h,24,24,0.16823048682328964
multiscale,0,TP6h,24,25,0.1583057208203998
multiscale,0,TP6h,24,26,0.15504908645617282
multiscale,0,TP6h,24,27,0.15556625483170386
multiscale,0,TP6h,24,28,0.16323880092948156
multiscale,0,TP6h,24,29,0.16557512991417428
multiscale,0,TP6h,24,30,0.1711811117187116
multiscale,0,TP6h,24,31,0.18074496491000586
multiscale,0,TP6h,24,32,0.20220403239142695
multiscale,0,Z500,120,1,0.8511470721721767
multiscale,0,Z500,120,2,0.8636807607108605
multiscale,0,Z500,120,3,0.6286729142393912
multiscale,0,Z500,120,4,0.6468459631644139
multiscale,0,Z500,120,5,0.7071835669828254
multiscale,0,Z500,120,6,0.857563535108279
multiscale,0,Z500,120,7,1.3597536359065971
multiscale,0,Z500,120,8,4.062380395417614
multiscale,0,Z500,120,9,3.2915019851420673
multiscale,0,Z500,120,10,4.269222565731268
multiscale,0,Z500,120,11,6.305725485949913
multiscale,0,Z500,120,12,9.50401447867077
multiscale,0,Z500,120,13,13.982189411938768
multiscale,0,Z500,120,14,19.490256713143484
multiscale,0,Z500,120,15,32.320909366708875
multiscale,0,Z500,120,16,132.8194602456711
multiscale,0,Z500,120,17,59.332438188182266
multiscale,0,Z500,120,18,63.46218005119421
multiscale,0,Z500,120,19,83.237872556612
multiscale,0,Z500,120,20,99.3459332808442
multiscale,0,Z500,120,21,140.36807579074318
multiscale,0,Z500,120,22,167.41353006813526
multiscale,0,Z500,120,23,258.7462544414464
multiscale,0,Z500,120,24,908.5189780786812
multiscale,0,Z500,120,25,446.3874858103477
multiscale,0,Z500,120,26,492.9469734072614
multiscale,0,Z500,120,27,743.7146848170842
multiscale,0,Z500,120,28,962.8743507860086
multiscale,0,Z500,120,29,1238.1886584998633
multiscale,0,Z500,120,30,1753.0476601383514
multiscale,0,Z500,120,31,2006.010736482484
multiscale,0,Z500,120,32,9391.174218843398
multiscale,0,T850,120,1,1.1089914750108916
multiscale,0,T850,120,2,1.0204355008380053
multiscale,0,T850,120,3,1.0783266134709386
multiscale,0,T850,120,4,1.0310733317828922
multiscale,0,T850,120,5,1.0123584965594985
multiscale,0,T850,120,6,1.0473750773317039
multiscale,0,T850,120,7,1.4163409139477083
multiscale,0,T850,120,8,3.2646255947613585
multiscale,0,T850,120,9,2.4435829576263512
multiscale,0,T850,120,10,2.673342003001779
multiscale,0,T850,120,11,3.4383552659805856
multiscale,0,T850,120,12,3.9769177349585982
multiscale,0,T850,120,13,5.042229406124224
multiscale,0,T850,120,14,6.489444456297544
multiscale,0,T850,120,15,9.781671468898466
multiscale,0,T850,120,16,29.429662797649772
multiscale,0,T850,120,17,13.88130508361997
multiscale,0,T850,120,18,12.287808640387597
multiscale,0,T850,120,19,14.91729522176366
multiscale,0,T850,120,20,17.316577728893108
multiscale,0,T850,120,21,20.637814289570024
multiscale,0,T850,120,22,24.990368080652875
multiscale,0,T850,120,23,36.17789401380051
multiscale,0,T850,120,24,76.95385935599235
multiscale,0,T850,120,25,45.99035247472572
multiscale,0,T850,120,26,56.63057240638901
multiscale,0,T850,120,27,80.91592770605355
multiscale,0,T850,120,28,90.20067497669773
multiscale,0,T850,120,29,105.72304158787524
multiscale,0,T850,120,30,146.2917503560554
multiscale,0,T850,120,31,180.75666370088524
multiscale,0,T850,120,32,458.7651715452699
multiscale,0,Q850,120,1,0.8255384185755005
multiscale,0,Q850,120,2,0.8124268930045484
multiscale,0,Q850,120,3,0.6700872649899031
multiscale,0,Q850,120,4,0.6317531212530206
multiscale,0,Q850,120,5,0.574818569585515
multiscale,0,Q850,120,6,0.5266195968943154
multiscale,0,Q850,120,7,0.5178099374084245
multiscale,0,Q850,120,8,0.8397896628916777
multiscale,0,Q850,120,9,0.5696639362987914
multiscale,0,Q850,120,10,0.5593731871649323
multiscale,0,Q850,120,11,0.5866552260198435
multiscale,0,Q850,120,12,0.5692599650132202
multiscale,0,Q850,120,13,0.5740682354326591
multiscale,0,Q850,120,14,0.6039634144202354
multiscale,0,Q850,120,15,0.7967300569680528
multiscale,0,Q850,120,16,1.742073510535832
multiscale,0,Q850,120,17,0.9562764874892931
multiscale,0,Q850,120,18,0.8358187538097788
multiscale,0,Q850,120,19,0.8839585652531519
multiscale,0,Q850,120,20,1.0001192037282294
multiscale,0,Q850,120,21,1.154784426050922
multiscale,0,Q850,120,22,1.1829287859098965
multiscale,0,Q850,120,23,1.5254308149002287
multiscale,0,Q850,120,24,3.0497631644099625
multiscale,0,Q850,120,25,1.7826233404648593
multiscale,0,Q850,120,26,1.8576409039557418
multiscale,0,Q850,120,27,2.4110624362588355
multiscale,0,Q850,120,28,2.700949515310705
multiscale,0,Q850,120,29,3.1634404684454327
multiscale,0,Q850,120,30,3.341478291379245
multiscale,0,Q850,120,31,4.06926144691416
multiscale,0,Q850,120,32,11.921843901623157
multiscale,0,TP6h,120,1,0.6267899040064502
multiscale,0,TP6h,120,2,0.5716700977023148
multiscale,0,TP6h,120,3,0.43284847416497174
multiscale,0,TP6h,120,4,0.2869644471311719
multiscale,0,TP6h,120,5,0.3002249012297485
multiscale,0,TP6h,120,6,0.1819915346485746
multiscale,0,TP6h,120,7,0.17907784504887084
multiscale,0,TP6h,120,8,0.2952283206779704
multiscale,0,TP6h,120,9,0.1713058491287918
multiscale,0,TP6h,120,10,0.12539429695564508
multiscale,0,TP6h,120,11,0.12115128279228167
multiscale,0,TP6h,120,12,0.12710826674586675
multiscale,0,TP6h,120,13,0.11673471718320935
multiscale,0,TP6h,120,14,0.11150397549131842
multiscale,0,TP6h,120,15,0.12247904335422667
multiscale,0,TP6h,120,16,0.227376687804384
multiscale,0,TP6h,120,17,0.12151292970849424
multiscale,0,TP6h,120,18,0.11328494749882988
multiscale,0,TP6h,120,19,0.13324252083893026
multiscale,0,TP6h,120,20,0.12462579951304596
multiscale,0,TP6h,120,21,0.13554962242178648
multiscale,0,TP6h,120,22,0.13944171248862422
multiscale,0,TP6h,120,23,0.1669107074597271
multiscale,0,TP6h,120,24,0.2637851836346372
multiscale,0,TP6h,120,25,0.15629095469073548
multiscale,0,TP6h,120,26,0.158878981771379
multiscale,0,TP6h,120,27,0.1829216663622535
multiscale,0,TP6h,120,28,0.2258160053685086
multiscale,0,TP6h,120,29,0.25965343370255833
multiscale,0,TP6h,120,30,0.28603541720178544
multiscale,0,TP6h,120,31,0.29565210577359136
multiscale,0,TP6h,120,32,0.8259386384519103
multiscale,1,Z500,24,1,0.9050299534980919
multiscale,1,Z500,24,2,0.9265528878849874
multiscale,1,Z500,24,3,0.9188926485375789
multiscale,1,Z500,24,4,0.827551629034292
multiscale,1,Z500,24,5,0.7686759289765731
multiscale,1,Z500,24,6,0.6902076813623219
multiscale,1,Z500,24,7,0.676000209584629
multiscale,1,Z500,24,8,0.7658348130466169
multiscale,1,Z500,24,9,0.8279077446736505
multiscale,1,Z500,24,10,1.033411603201278
multiscale,1,Z500,24,11,1.270395755160841
multiscale,1,Z500,24,12,1.6217497447215194
multiscale,1,Z500,24,13,2.232905399988946
multiscale,1,Z500,24,14,2.808778493668362
multiscale,1,Z500,24,15,3.701921922430314
multiscale,1,Z500,24,16,6.1062397142659215
multiscale,1,Z500,24,17,6.551862536654757
multiscale,1,Z500,24,18,8.356137575547852
multiscale,1,Z500,24,19,11.560101806825614
multiscale,1,Z500,24,20,14.523269770451936
multiscale,1,Z500,24,21,18.669778656854966
multiscale,1,Z500,24,22,25.18100313525977
multiscale,1,Z500,24,23,32.61826561524757
multiscale,1,Z500,24,24,53.69759478998924
multiscale,1,Z500,24,25,58.765140723814795
multiscale,1,Z500,24,26,71.51313649290881
multiscale,1,Z500,24,27,100.50915000975117
multiscale,1,Z500,24,28,127.75107975965098
multiscale,1,Z500,24,29,166.7570423319132
multiscale,1,Z500,24,30,188.96947156049941
multiscale,1,Z500,24,31,206.69948118000258
multiscale,1,Z500,24,32,328.46393686750065
multiscale,1,T850,24,1,0.9500255283405862
multiscale,1,T850,24,2,0.9402501285027246
multiscale,1,T850,24,3,0.9295381324368384
multiscale,1,T850,24,4,0.9182010918144806
multiscale,1,T850,24,5,0.8536295341875015
multiscale,1,T850,24,6,0.8215013244301405
multiscale,1,T850,24,7,0.8150006957709914
multiscale,1,T850,24,8,0.845885785121374
multiscale,1,T850,24,9,0.8468952867785507
multiscale,1,T850,24,10,0.8892884144879978
multiscale,1,T850,24,11,0.9321073685452713
multiscale,1,T850,24,12,1.0329308240031103
multiscale,1,T850,24,13,1.1484732169336542
multiscale,1,T850,24,14,1.2789157037509802
multiscale,1,T850,24,15,1.4352663242284647
multiscale,1,T850,24,16,1.8413082604320812
multiscale,1,T850,24,17,1.7888194801809538
multiscale,1,T850,24,18,1.9152973631092556
multiscale,1,T850,24,19,2.2917522848465364
multiscale,1,T850,24,20,2.4506759252896226
multiscale,1,T850,24,21,2.8523514167393755
multiscale,1,T850,24,22,3.310934784114748
multiscale,1,T850,24,23,3.821456121826588
multiscale,1,T850,24,24,5.021697216288874
multiscale,1,T850,24,25,5.2452013241224105
multiscale,1,T850,24,26,5.6709641051455515
multiscale,1,T850,24,27,6.75595697991455
multiscale,1,T850,24,28,8.169246304477655
multiscale,1,T850,24,29,9.253625123918127
multiscale,1,T850,24,30,10.993048251302334
multiscale,1,T850,24,31,11.869645366414044
multiscale,1,T850,24,32,20.20842240385644
multiscale,1,Q850,24,1,0.878080706490092
multiscale,1,Q850,24,2,0.8758403449270785
multiscale,1,Q850,24,3,0.8575270757623192
multiscale,1,Q850,24,4,0.8226550567188127
multiscale,1,Q850,24,5,0.7955284916868534
multiscale,1,Q850,24,6,0.7224650026541083
multiscale,1,Q850,24,7,0.686458743711904
multiscale,1,Q850,24,8,0.709786994834601
multiscale,1,Q850,24,9,0.66376607944171
multiscale,1,Q850,24,10,0.6479167148713575
multiscale,1,Q850,24,11,0.5828414231887463
multiscale,1,Q850,24,12,0.5892029750633972
multiscale,1,Q850,24,13,0.6028699446738761
multiscale,1,Q850,24,14,0.5517556502842883
multiscale,1,Q850,24,15,0.558919498684209
multiscale,1,Q850,24,16,0.5830685142025057
multiscale,1,Q850,24,17,0.5497533248968308
multiscale,1,Q850,24,18,0.530899801934153
multiscale,1,Q850,24,19,0.5291109269448975
multiscale,1,Q850,24,20,0.5733310904157903
multiscale,1,Q850,24,21,0.5500763104699626
multiscale,1,Q850,24,22,0.5903385913007578
multiscale,1,Q850,24,23,0.6351711877541316
multiscale,1,Q850,24,24,0.6891854842114787
multiscale,1,Q850,24,25,0.6753563878280942
multiscale,1,Q850,24,26,0.7030461826579457
multiscale,1,Q850,24,27,0.7729964639589995
multiscale,1,Q850,24,28,0.8256698154487622
multiscale,1,Q850,24,29,0.8903941613780264
multiscale,1,Q850,24,30,0.9780695754734448
multiscale,1,Q850,24,31,1.013087392632722
multiscale,1,Q850,24,32,1.5247430323541429
multiscale,1,TP6h,24,1,0.6417358814846689
multiscale,1,TP6h,24,2,0.5692973965684388
multiscale,1,TP6h,24,3,0.5825739361854982
multiscale,1,TP6h,24,4,0.4716371385017461
multiscale,1,TP6h,24,5,0.4794866458337182
multiscale,1,TP6h,24,6,0.4045804760724461
multiscale,1,TP6h,24,7,0.40148871469326025
multiscale,1,TP6h,24,8,0.38564376965282915
multiscale,1,TP6h,24,9,0.35368975627000004
multiscale,1,TP6h,24,10,0.3239697584469891
multiscale,1,TP6h,24,11,0.29943568190754355
multiscale,1,TP6h,24,12,0.2896346185626677
multiscale,1,TP6h,24,13,0.2731961922827733
multiscale,1,TP6h,24,14,0.2527309466074169
multiscale,1,TP6h,24,15,0.23867964125767197
multiscale,1,TP6h,24,16,0.23787263568561162
multiscale,1,TP6h,24,17,0.22511897424236915
multiscale,1,TP6h,24,18,0.20533846000195471
multiscale,1,TP6h,24,19,0.19708466592326848
multiscale,1,TP6h,24,20,0.1927476582898742
multiscale,1,TP6h,24,21,0.18445016500318306
multiscale,1,TP6h,24,22,0.17390970613758136
multiscale,1,TP6h,24,23,0.1712554108638046
multiscale,1,TP6h,24,24,0.18308057587233192
multiscale,1,TP6h,24,25,0.1728430098438987
multiscale,1,TP6h,24,26,0.16869025507646757
multiscale,1,TP6h,24,27,0.16646846762158868
multiscale,1,TP6h,24,28,0.17331871232802645
multiscale,1,TP6h,24,29,0.17074309135479773
multiscale,1,TP6h,24,30,0.18190304800774013
multiscale,1,TP6h,24,31,0.1814173306203231
multiscale,1,TP6h,24,32,0.18449000584801922
multiscale,1,Z500,120,1,0.8758600931126963
multiscale,1,Z500,120,2,0.8038053594025772
multiscale,1,Z500,120,3,0.6520379136267181
multiscale,1,Z500,120,4,0.6385479582018251
multiscale,1,Z500,120,5,0.6917011988722837
multiscale,1,Z500,120,6,0.7479160761867365
multiscale,1,Z500,120,7,1.141907413779234
multiscale,1,Z500,120,8,3.2209053592483348
multiscale,1,Z500,120,9,2.562883341048191
multiscale,1,Z500,120,10,3.290280293072072
multiscale,1,Z500,120,11,5.332031062648029
multiscale,1,Z500,120,12,7.727012354702862
multiscale,1,Z500,120,13,10.746938835828471
multiscale,1,Z500,120,14,16.063311742510322
multiscale,1,Z500,120,15,25.330353425927402
multiscale,1,Z500,120,16,92.67675142058722
multiscale,1,Z500,120,17,46.10181448939315
multiscale,1,Z500,120,18,56.42722428383768
multiscale,1,Z500,120,19,73.50541334465703
multiscale,1,Z500,120,20,102.95702677725949
multiscale,1,Z500,120,21,135.6648572909733
multiscale,1,Z500,120,22,173.29260035516347
multiscale,1,Z500,120,23,236.92521519492433
multiscale,1,Z500,120,24,735.4410625654511
multiscale,1,Z500,120,25,398.9804164267611
multiscale,1,Z500,120,26,514.5398626657955
multiscale,1,Z500,120,27,811.2641128297213
multiscale,1,Z500,120,28,1007.9321986304988
multiscale,1,Z500,120,29,1479.9910326571594
multiscale,1,Z500,120,30,1746.1881962724538
multiscale,1,Z500,120,31,1946.1031468221486
multiscale,1,Z500,120,32,8169.614536657645
multiscale,1,T850,120,1,1.04049571083729
multiscale,1,T850,120,2,0.876352825217213
multiscale,1,T850,120,3,0.9068316704647362
multiscale,1,T850,120,4,0.9960656134602903
multiscale,1,T850,120,5,0.8327798976838221
multiscale,1,T850,120,6,0.8112788706197623
multiscale,1,T850,120,7,1.0642565462388398
multiscale,1,T850,120,8,2.7429227480402214
multiscale,1,T850,120,9,1.8276642791348614
multiscale,1,T850,120,10,2.0171065577859797
multiscale,1,T850,120,11,2.6249026759576934
multiscale,1,T850,120,12,3.107116355220357
multiscale,1,T850,120,13,3.8875435888571674
multiscale,1,T850,120,14,4.927052825254897
multiscale,1,T850,120,15,6.569249642918564
multiscale,1,T850,120,16,21.205034978475638
multiscale,1,T850,120,17,9.243849798041554
multiscale,1,T850,120,18,9.087291040963185
multiscale,1,T850,120,19,11.964706159081654
multiscale,1,T850,120,20,12.48874036062657
multiscale,1,T850,120,21,16.074667735161768
multiscale,1,T850,120,22,18.787167576595326
multiscale,1,T850,120,23,23.276927510544184
multiscale,1,T850,120,24,53.022625918720145
multiscale,1,T850,120,25,34.16192927459675
multiscale,1,T850,120,26,37.84723544970059
multiscale,1,T850,120,27,58.662776990344526
multiscale,1,T850,120,28,69.81148581051497
multiscale,1,T850,120,29,77.49364950943024
multiscale,1,T850,120,30,90.10431004853841
multiscale,1,T850,120,31,115.49646289753677
multiscale,1,T850,120,32,341.2461818642908
multiscale,1,Q850,120,1,0.7777961602673481
multiscale,1,Q850,120,2,0.7351936853250872
multiscale,1,Q850,120,3,0.6628662289343632
multiscale,1,Q850,120,4,0.6445784588967192
multiscale,1,Q850,120,5,0.6156709518197913
multiscale,1,Q850,120,6,0.4940937896315245
multiscale,1,Q850,120,7,0.5340885148376611
multiscale,1,Q850,120,8,0.8547261959333519
multiscale,1,Q850,120,9,0.5288966336455809
multiscale,1,Q850,120,10,0.5588575132488295
multiscale,1,Q850,120,11,0.5499263906157569
multiscale,1,Q850,120,12,0.5428996875943356
multiscale,1,Q850,120,13,0.6127026633609246
multiscale,1,Q850,120,14,0.6160298622995523
multiscale,1,Q850,120,15,0.7129086076334608
multiscale,1,Q850,120,16,1.8507094089643148
multiscale,1,Q850,120,17,0.8559985326489769
multiscale,1,Q850,120,18,0.8967115345371098
multiscale,1,Q850,120,19,0.8251434265520077
multiscale,1,Q850,120,20,0.9750827737822346
multiscale,1,Q850,120,21,1.0644817378412395
multiscale,1,Q850,120,22,1.1856843728985402
multiscale,1,Q850,120,23,1.3247033432229345
multiscale,1,Q850,120,24,3.3626637365864003
multiscale,1,Q850,120,25,1.7452194136206067
multiscale,1,Q850,120,26,1.6633974735878125
multiscale,1,Q850,120,27,2.0882713982562486
multiscale,1,Q850,120,28,2.4484526494402474
multiscale,1,Q850,120,29,2.895636167201502
multiscale,1,Q850,120,30,3.1594413478050685
multiscale,1,Q850,120,31,4.00258686991696
multiscale,1,Q850,120,32,9.765631405271067
multiscale,1,TP6h,120,1,0.6160183726544265
multiscale,1,TP6h,120,2,0.48530750270204254
multiscale,1,TP6h,120,3,0.48070997683427413
multiscale,1,TP6h,120,4,0.3523306268983995
multiscale,1,TP6h,120,5,0.2895602700878556
multiscale,1,TP6h,120,6,0.21651808640741646
multiscale,1,TP6h,120,7,0.2120681971610078
multiscale,1,TP6h,120,8,0.2858415842908027
multiscale,1,TP6h,120,9,0.18142410780742707
multiscale,1,TP6h,120,10,0.1483563476321178
multiscale,1,TP6h,120,11,0.1456176677036649
multiscale,1,TP6h,120,12,0.14592476610024782
multiscale,1,TP6h,120,13,0.14855660842727017
multiscale,1,TP6h,120,14,0.13385756191571588
multiscale,1,TP6h,120,15,0.14834641420799127
multiscale,1,TP6h,120,16,0.2610392023747524
multiscale,1,TP6h,120,17,0.1557854853621577
multiscale,1,TP6h,120,18,0.14984127961700436
multiscale,1,TP6h,120,19,0.1602152379051105
multiscale,1,TP6h,120,20,0.17253355617606553
multiscale,1,TP6h,120,21,0.17938992883305024
multiscale,1,TP6h,120,22,0.18226447377944374
multiscale,1,TP6h,120,23,0.19745643883106243
multiscale,1,TP6h,120,24,0.366568721939006
multiscale,1,TP6h,120,25,0.20114802409366891
multiscale,1,TP6h,120,26,0.21107877575464437
multiscale,1,TP6h,120,27,0.23957890712605792
multiscale,1,TP6h,120,28,0.29884926967932496
multiscale,1,TP6h,120,29,0.3081243321920205
multiscale,1,TP6h,120,30,0.3297094887982248
multiscale,1,TP6h,120,31,0.3512693597757627
multiscale,1,TP6h,120,32,1.0668166284723033
multiscale,2,Z500,24,1,0.9146592257328696
multiscale,2,Z500,24,2,0.9230670287145183
multiscale,2,Z500,24,3,0.8939676657188618
multiscale,2,Z500,24,4,0.7975799271862195
multiscale,2,Z500,24,5,0.7163051397619796
multiscale,2,Z500,24,6,0.6395028817142527
multiscale,2,Z500,24,7,0.6334558561918328
multiscale,2,Z500,24,8,0.7067468141215492
multiscale,2,Z500,24,9,0.8105573247008506
multiscale,2,Z500,24,10,1.0036123704275333
multiscale,2,Z500,24,11,1.239295708903826
multiscale,2,Z500,24,12,1.5329577192548582
multiscale,2,Z500,24,13,2.230945375245356
multiscale,2,Z500,24,14,2.773683928110025
multiscale,2,Z500,24,15,3.661552168231349
multiscale,2,Z500,24,16,5.875779047226179
multiscale,2,Z500,24,17,6.4201886347163715
multiscale,2,Z500,24,18,8.30930115951802
multiscale,2,Z500,24,19,11.745660482688825
multiscale,2,Z500,24,20,14.511887779726546
multiscale,2,Z500,24,21,18.798845933504296
multiscale,2,Z500,24,22,25.252786479304696
multiscale,2,Z500,24,23,35.25881855273932
multiscale,2,Z500,24,24,52.183124438160085
multiscale,2,Z500,24,25,63.01526072316515
multiscale,2,Z500,24,26,74.8154686947518
multiscale,2,Z500,24,27,101.97808110418482
multiscale,2,Z500,24,28,133.19162414326155
multiscale,2,Z500,24,29,167.01198435333973
multiscale,2,Z500,24,30,200.95085127541964
multiscale,2,Z500,24,31,239.59093537611932
multiscale,2,Z500,24,32,422.40217078976394
multiscale,2,T850,24,1,0.9614416215583701
multiscale,2,T850,24,2,0.9336991061532702
multiscale,2,T850,24,3,0.908462899629154
multiscale,2,T850,24,4,0.8869223610988018
multiscale,2,T850,24,5,0.8487948808606165
multiscale,2,T850,24,6,0.8119849722506189
multiscale,2,T850,24,7,0.803698241150058
multiscale,2,T850,24,8,0.8285296334645362
multiscale,2,T850,24,9,0.8453618940638638
multiscale,2,T850,24,10,0.8945740823475821
multiscale,2,T850,24,11,0.9053957773085852
multiscale,2,T850,24,12,0.9887734796129978
multiscale,2,T850,24,13,1.1501899100476025
multiscale,2,T850,24,14,1.2623492434033003
multiscale,2,T850,24,15,1.382248578432731
multiscale,2,T850,24,16,1.7957121161637875
multiscale,2,T850,24,17,1.835460802075091
multiscale,2,T850,24,18,1.8967626364039947
multiscale,2,T850,24,19,2.2176800909279013
multiscale,2,T850,24,20,2.524416621604757
